6;2;Melyik protokoll használja a 53-as portot névfeloldásra (DNS)?;HTTP;FTP;SMTP;UDP és TCP egyaránt;D;Alkalmazások
7;1;Mi a DNS (Domain Name System) elsődleges szerepe?;Fájlok átvitele a hálózaton.;A hosztnevek IP címekre való fordítása.;Elektronikus levelezés küldése.;Hálózati torlódás kezelése.;B;Alkalmazások
8;2;Mi az egyik fő probléma a DNS centralizált megvalósításával?;Túl alacsony forgalom.;Növeli a hálózati biztonságot.;Single point of failure (egyetlen hibapont).;A késleltetés csökkenése.;C;Alkalmazások
9;3;Mi az FQDN (Fully Qualified Domain Name) célja a DNS névtérben?;A legmagasabb szintű domain azonosítása.;Az állomások egyedi és teljes azonosítása a hierarchiában.;A gyökér névszerverek listázása.;A hálózati protokollok verziószáma.;B;Alkalmazások
10;2;Melyik entitás felelős a "Top-Level Domain" (TLD) névszerverek adminisztrálásáért?;A helyi internetszolgáltatók.;IANA (Internet Assigned Numbers Authority).;Az egyetemek.;Az operációs rendszerek.;B;Alkalmazások
11;1;Melyik típusú DNS szerver tartozik a hierarchia "legaljára", és nyújt autoritatív hosztnév-IP cím megfeleltetést egy adott szervezet szervereire?;Gyökér névszerverek;TLD névszerverek;Autoritatív névszerverek;Helyi névszerverek;C;Alkalmazások
12;2;Mi a helyi névszerver (local name server) fő feladata?;Közvetlenül válaszol minden DNS kérésre.;Proxyként továbbítja a névfeloldási kérelmeket a hierarchiának.;Azonosítja az IP címeket MAC címekre.;A hálózati forgalom elemzése.;B;Alkalmazások
13;3;Mi a különbség a "rekurzív kérés" és az "iteratív kérés" között a DNS névfeloldás során?;A rekurzív kérés egy konkrét választ vár, az iteratív kérés referral (hivatkozás) választ ad vissza.;A rekurzív kérés csak helyi, az iteratív kérés csak globális névszerverekhez szól.;A rekurzív kérés gyorsabb, az iteratív kérés lassabb.;Nincs különbség, szinonimák.;A;Alkalmazások
14;4;Melyik "Resource Record" típus tárolja egy hosztnévhez tartozó IP címet a DNS-ben?;SOA;CNAME;NS;A (Address);D;Alkalmazások
15;3;Mi a DNS "TTL (Time To Live)" értékének szerepe a gyorsítótár (cache) működésében?;A rekord méretét adja meg bájtban.;A rekord prioritását határozza meg.;Meghatározza, mennyi ideig érvényes a rekord a gyorsítótárban, mielőtt elévül.;A hálózati késleltetést méri.;C;Alkalmazások
16;2;Mi a DHCP (Dynamic Host Configuration Protocol) alapvető célja?;Statikus IP címek kiosztása.;IP-beállítások (pl. IP cím, alhálózati maszk) dinamikus kiosztása klienseknek.;A hálózati forgalom titkosítása.;A DNS szerverek felügyelete.;B;Alkalmazások
17;3;Mi az az üzenettípus, amelyet a kliens küld először a DHCP szerverek felé IP cím igénylésekor?;OFFER;REQUEST;DISCOVER;ACK;C;Alkalmazások
18;2;Melyik üzenettípus tartalmazza a DHCP szerver által felajánlott IP-címet és bérleti időt?;REQUEST;OFFER;DISCOVER;ACK;B;Alkalmazások
19;4;Mi a "DHCP Relay Agent" (DHCP továbbító ügynök) szerepe egy hálózati szegmensben?;Automatikus IP cím kiosztás a klienseknek router nélkül.;A DHCP szerverek biztonsági mentéseinek tárolása.;Továbbítja a DHCP forgalmat a DHCP szerverek és kliensek között, ha azok különböző szegmensekben vannak.;A DHCP üzenetek titkosítása.;C;Alkalmazások
20;1;Melyik protokoll az alapja a Webes rendszereknek?;FTP;HTTP;SMTP;DNS;B;Alkalmazások
21;2;Ki volt az HTTP (HyperText Transfer Protocol) fő megalkotója?;Bill Gates;Tim Berners-Lee;Steve Jobs;Vinton Cerf;B;Alkalmazások
22;3;Melyik TCP portokat használja alapvetően a HTTP, illetve a HTTPS (HTTP Secure) protokoll?;80 és 21;25 és 110;80 és 443;53 és 67;C;Alkalmazások
23;1;Mi a "Non-persistent HTTP" egyik fő jellemzője?;Minden kérés/válasz párhoz egy külön TCP kapcsolat épül fel.;Egyetlen TCP kapcsolaton belül több kérés/válasz pár is továbbítódik.;Minden kérés azonnali válasz nélkül küldhető.;A HTTP kéréseket titkosítják.;A;Alkalmazások
24;2;Mi a "Perzisztens HTTP pipelining" előnye a perzisztens HTTP pipelining nélkülivel szemben?;Csak egy kérést küld el, és várja a választ.;A kliens több kérést is elküldhet egymás után anélkül, hogy megvárná a választ.;A szerver gyorsabban válaszol a kérésekre.;Csökkenti a hálózati késleltetést a TCP kapcsolat felépítésekor.;B;Alkalmazások
25;3;Melyik HTTP parancs alkalmas fájlok feltöltésére a szerverre, hasonlóan a POST-hoz?;GET;HEAD;PUT;DELETE;C;Alkalmazások
26;1;Milyen HTTP állapotkóddal jelzi a szerver a sikeres kérést (OK)?;200;400;404;500;A;Alkalmazások
27;2;Melyik HTTP állapotkód jelzi, hogy a kért tartalom nem található?;200 OK;404 Not Found;500 Internal Server Error;403 Forbidden;B;Alkalmazások
28;3;Mi a cookie-k fő szerepe a webes rendszerekben?;A felhasználók azonosítása a különböző weboldalakon.;A weboldalak gyorsítótárazása a kliens oldalon.;Az állapotfenntartás a HTTP állapotmentes jellege ellenére, pl. felhasználói munkamenetek követésére.;A hálózati biztonság növelése.;C;Alkalmazások
29;2;Melyik Google protokollból indult ki a HTTP/2 fejlesztése?;QUIC;SPDY;HTTP/1.0;TLS;B;Alkalmazások
30;3;Melyik a HTTP/2 egyik fő előnye a weboldalak betöltési idejének csökkentése szempontjából?;Nem használ TCP kapcsolatokat.;Csak a kéréseket tömöríti.;Multiplexált streamek egy TCP kapcsolaton belül és kérés/válasz fejrészek tömörítése.;Csak a szerver push funkciót használja.;C;Alkalmazások
31;1;Mi a legfőbb funkciója a "socket" fogalmának a hálózati alkalmazásokban?;Interfészként, "ajtóként" szolgál az alkalmazás és a hálózat között.;A hálózati protokollok verziószámainak tárolása.;A fizikai réteg specifikációjának meghatározása.;A szerverek teljesítményének optimalizálása.;A;Alkalmazások
32;2;Melyik protokoll tartozik a "Routing" kategóriába a natív IP felett működő protokollok közül az előadás szerint?;ICMP;OSPF;TCP;UDP;B;Alkalmazások
33;3;Mi az MX (Mail Exchange) rekord fő feladata a DNS zónában?;Egy IP címet rendel hozzá egy hosztnévhez.;Egy hosztnév aliasát adja meg.;SMTP kiszolgálókat azonosít, lehetővé téve több szerver megadását prioritással.;A névszerverek listáját tárolja.;C;Alkalmazások
34;4;Miért érdemes több publikus DNS szolgáltatót is használni a saját másodlagos névszerver mellett?;Mert növeli a hálózati sávszélességet.;Mert csökkenti a DNS lekérdezések idejét.;Mert kizárólagosan publikus szolgáltatókat kell használni.;A szolgáltatás kiesésének kockázatának csökkentésére és a hibatűrés növelésére.;D;Alkalmazások
35;5;Miért van szükség a TCP-ben dedikált socket-ekre a kliens-szerver kommunikációban?;Mert az UDP protokoll nem támogatja a dedikált socketeket.;Mert minden TCP kapcsolathoz egyedi, dedikált socket szükséges a szerver oldalon, hogy megkülönböztesse a különböző kliensekhez tartozó kommunikációs szálakat.;Mert a szervernek minden klienshez külön IP címre van szüksége.;Mert a dedikált socketek gyorsítják a hálózati torlódást.;B;Alkalmazások
36;3;Milyen információt tartalmaz a DHCP OFFER üzenet az igénylő MAC címével együtt?;A DHCP szerver felhasználónevét és jelszavát.;A kliens preferált IP címét.;A felajánlott IP-címet, alhálózati maszkot, bérleti időt és a DHCP szerver IP címét.;Az útválasztási tábla tartalmát.;C;Alkalmazások
37;2;Mi a HTTP állapotkódok "5xx" (Server Error) csoportjának általános jelentése?;A kliens kérésében hiba történt.;A szerver hibát észlelt a kérés teljesítése során.;A kérés sikeresen feldolgozásra került.;A kliensnek hitelesítenie kell magát.;B;Alkalmazások
38;4;Mi az az "API (Application Programming Interface)" az alkalmazások és alsóbb rétegek kapcsolatában?;Egy hardveres eszköz a hálózati kommunikációhoz.;Egy szoftveres protokoll a két alkalmazás között.;Egy adatbázis a hálózati beállítások tárolására.;Egy interfész, amelyen keresztül az alkalmazások hozzáférnek az operációs rendszer által biztosított hálózati szolgáltatásokhoz.;D;Alkalmazások
39;3;Mi az a "cache poisoning" (gyorsítótár mérgezés) a DNS gyorsítótárnál?;A DNS szerverek túlterhelése kérésekkel.;A gyorsítótár tartalmának törlése.;A gyorsítótárba hamis vagy manipulált rekordok kerülnek, amelyek téves IP címeket adnak vissza.;A DNS szerverek fizikai meghibásodása.;C;Alkalmazások
40;2;Melyik protokoll használja a 67-es portot szerveroldalon a DHCP protokoll kapcsán?;DNS;BOOTP/DHCP;RIP;NTP;B;Alkalmazások
1;1;Melyik alfejezetet jelöli meg az előadás kifejezetten úgy, mint ami NEM ZH/vizsgaanyag?;Vezetékes telefonrendszerek;Számozás telefonhálózatokban;A telefonhálózatok története;Analóg és digitális beszédátvitel;C;Beszédadatátvitel
2;2;Melyik NEM tartozik a klasszikus vezetékes telefonhálózat komponensei közé?;Végberendezések;Kapcsolóközpontok;Átviteli utak;Gerinchálózati routerek;D;Beszédadatátvitel
3;2;Mi az "előfizetői hurok" (local loop) leggyakoribb fizikai megvalósítása a klasszikus telefonhálózatokban?;Optikai szál;Koaxiális kábel;Réz érpár (twisted pair);Rádióhullámú átvitel;C;Beszédadatátvitel
4;2;Mi a "trönk" (trunk) fő funkciója a klasszikus telefonhálózatokban?;Végfelhasználói eszközök csatlakoztatása;Kapcsolóközpontok (központok közötti) összekötése;Vezeték nélküli kommunikáció biztosítása;IP címek kezelése;B;Beszédadatátvitel
5;2;Mi az Next Generation Networks (NGN) alapötlete a gerinchálózatát illetően?;Több különálló gerinchálózat a különböző szolgáltatásokhoz;Egyetlen, csomagkapcsolt (IP) gerinchálózat;Kizárólag analóg kapcsolásra alapuló gerinchálózat;Kizárólag áramkörkapcsolt gerinchálózat;B;Beszédadatátvitel
6;2;Melyik NEM az NGN (Next Generation Networks) által használt hozzáférési hálózat típus az előadás szerint?;ADSL;KábelTV;Optikai hozzáférés;Dial-up modem;D;Beszédadatátvitel
7;3;Milyen tendenciát mutat a "hívószám" (call number) azonosítása a telefonhálózatokban a mai világban?;Mindig a fizikai helyet azonosítja.;Eredetileg a fizikai helyet azonosította, ma inkább az előfizetőt magát.;Csak az IP címeket azonosítja.;A telefonhálózatokban nincs címzés.;B;Beszédadatátvitel
8;2;Az E.164 ajánlás szerint, hány számjegy a nemzetközi telefonszámok maximális hossza?;10;12;15;20;C;Beszédadatátvitel
9;2;Tipikusan hány számjegyből áll az országhívószám egy nemzetközi telefonszámban?;Pontosan 1 számjegy;1-től 3 számjegyig;4-től 5 számjegyig;Nincs tipikus tartomány;B;Beszédadatátvitel
10;2;Melyik NEM tartozik a belföldi rendeltetési számok típusai közé az előadás szerint?;Körzetszám;Hálózatkijelölő szám;Szolgáltatáskijelölő szám;Országhívószám;D;Beszédadatátvitel
11;3;Mi az egyik fő jellemzője a magyar nem-mobil telefonszámozási rendszernek a "nyílt számozási rendszer" szerint?;Zárt rendszer, mindig teljes körzetszámmal kell tárcsázni.;Nyílt rendszer, bizonyos esetekben (pl. Budapesten) rövidebb szám is elég.;Kizárólag földrajzi alapú számokat használ.;Csak mobiltelefonokra vonatkozik.;B;Beszédadatátvitel
12;3;Mi az egyik hátránya a "zárt számozási rendszernek"?;Egyszerűbb és egyértelműbb.;Nem lehet "rövidíteni" körzeten belül.;Mindig kell a belföldi előtét (0, vagy Magyarországon 06).;Növeli a hívásforgalmat.;B;Beszédadatátvitel
13;2;Melyik évben zárult le a mobil számmező Magyarországon?;2000;2005;2010;2015;C;Beszédadatátvitel
14;3;Mi volt a mobilszámmező "lezárásának" egyik oka Magyarországon?;A mobilszámok számának csökkentése.;Az előfizetői szám első számjegyének 0-ra vagy 1-re való változtatásának lehetővé tétele, növelve a kiadható számok számát.;A mobilszolgáltatók közötti verseny korlátozása.;A roaming díjak csökkentése.;B;Beszédadatátvitel
15;1;Milyen frekvenciatartományt hall meg az emberi fül az előadás szerint?;0-5 kHz;20 Hz - 20 kHz;10 Hz - 10 kHz;50 Hz - 5 kHz;B;Beszédadatátvitel
16;2;Mi a beszédjel frekvenciájának felső határa a telekommunikációban?;20 kHz;10 kHz;6-7 kHz;3.4 kHz;C;Beszédadatátvitel
17;2;Mekkora a standard beszédcsatorna sávszélessége (védősávokkal együtt) a telekommunikációban?;0.3 - 3.4 kHz;4 kHz;6-7 kHz;20 Hz - 20 kHz;B;Beszédadatátvitel
18;3;Melyik NEM előnye a digitális telekommunikációs technikának az analóghoz képest?;Egyszerűbb, megbízhatóbb, olcsóbb.;Kisebb helyigény, tápigény.;A jel/zaj viszony függ a hálózat méretétől.;Kapcsolás megvalósítható mozgó alkatrészek nélkül.;C;Beszédadatátvitel
19;2;Mikorra zárult le a fejlett országokban a hálózati elemek fokozatos digitálisra cserélése?;1960-as évek;1970-es évek;1990-es évek;2000-es évek;D;Beszédadatátvitel
20;2;Mi maradt nagyrészt analóg a digitális távbeszélő hálózatok bevezetése után?;A gerinchálózat;A központok közötti trönkök;A vezetékes végberendezések (telefonkészülékek);A jelzésátvitel protokolljai;C;Beszédadatátvitel
21;1;Mit jelent a PCM rövidítés?;Pulse Code Modulation;Packet Control Management;Protocol Conversion Method;Physical Channel Mapping;A;Beszédadatátvitel
22;3;Melyik a helyes sorrend az A/D átalakítás lépései között a PCM-ben?;Mintavétel, Sávszűrés, Kvantálás, Kódolás;Sávszűrés, Mintavétel, Kvantálás, Kódolás;Kvantálás, Kódolás, Sávszűrés, Mintavétel;Kódolás, Mintavétel, Kvantálás, Sávszűrés;B;Beszédadatátvitel
23;2;Mi a sávszűrés elsődleges célja az A/D átalakításban?;A jel amplitúdójának növelése.;A 300-3400 Hz sávon kívüli komponensek kiszűrése.;A jel digitális formába alakítása.;A zaj hozzáadása a jelhez.;B;Beszédadatátvitel
24;3;A Nyquist-Shannon mintavételi tétel szerint, mennyi a minimális mintavételi frekvencia egy jel tökéletes visszaállításához, ha a jel maximális frekvenciája f_max?;f_max;2 * f_max;f_max / 2;Bármilyen frekvencia elég.;B;Beszédadatátvitel
25;2;Mennyi a tipikus mintavételi frekvencia a beszédcsatorna digitalizálásánál, ha a sávszélesség 4 kHz?;4 kHz;6 kHz;8 kHz;16 kHz;C;Beszédadatátvitel
26;3;Van-e olyan, hogy "elég" kvantálási szint a tökéletes visszaállításhoz a kvantálás során?;Igen, ha elegendően sok szintet használunk.;Nem, mindig marad valamilyen kvantálási torzítás (zaj).;Csak ha a jel teljesen zajmentes.;Csak ha a mintavételi frekvencia végtelen.;B;Beszédadatátvitel
27;4;Miért használnak nem-egyenletes (logaritmikus) kvantálást a beszédjeleknél?;A magas amplitúdójú részek jobb reprezentálására.;A kis amplitúdójú mássalhangzók jobb reprezentálására, amelyek fontosak az érthetőség szempontjából.;A kvantálási zaj teljes megszüntetésére.;A sávszélesség csökkentésére.;B;Beszédadatátvitel
28;3;Melyik két logaritmikus kvantálási szabványt említ az előadás az USA-ra és Európára vonatkozóan?;A-law (USA), Mu-law (Europe);Mu-law (USA), A-law (Europe);Linear (USA), Exponential (Europe);PCM (USA), ADPCM (Europe);B;Beszédadatátvitel
